,class1,class2,path
2158,63,72,"[63, 62, 60, 59, 58, 57, 72]"
2159,63,19,"[63, 64, 65, 66, 17, 18, 19]"
2160,63,20,"[63, 64, 65, 66, 17, 18, 20]"
2161,63,41,"[63, 64, 65, 66, 67, 68, 41]"
2162,63,69,"[63, 64, 65, 66, 67, 68, 69]"
2163,63,10,"[63, 62, 60, 59, 58, 57, 11, 10]"
2164,63,53,"[63, 62, 60, 59, 58, 57, 56, 53]"
2165,63,31,"[63, 62, 60, 59, 58, 57, 72, 31]"
2166,63,71,"[63, 62, 60, 59, 58, 57, 72, 71]"
2167,63,42,"[63, 64, 65, 66, 67, 68, 69, 42]"
2168,63,70,"[63, 64, 65, 66, 67, 68, 69, 70]"
2169,63,30,"[63, 62, 60, 59, 58, 57, 56, 53, 30]"
2170,63,51,"[63, 62, 60, 59, 58, 57, 56, 53, 51]"
2171,63,54,"[63, 62, 60, 59, 58, 57, 56, 53, 54]"
2172,63,32,"[63, 62, 60, 59, 58, 57, 72, 71, 32]"
2173,63,35,"[63, 62, 60, 59, 58, 57, 72, 71, 35]"
2174,63,73,"[63, 64, 65, 66, 67, 68, 69, 70, 73]"
2175,63,50,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50]"
2176,63,52,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52]"
2177,63,9,"[63, 62, 60, 59, 58, 57, 56, 53, 54, 9]"
2178,63,55,"[63, 62, 60, 59, 58, 57, 56, 53, 54, 55]"
2179,63,39,"[63, 62, 60, 59, 58, 57, 72, 71, 35, 39]"
2180,63,33,"[63, 64, 65, 66, 67, 68, 69, 70, 73, 33]"
2181,63,74,"[63, 64, 65, 66, 67, 68, 69, 70, 73, 74]"
2182,63,29,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 29]"
2183,63,49,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49]"
2184,63,34,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34]"
2185,63,8,"[63, 62, 60, 59, 58, 57, 56, 53, 54, 9, 8]"
2186,63,75,"[63, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75]"
2187,63,48,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48]"
2188,63,77,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 77]"
2189,63,78,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78]"
2190,63,76,"[63, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76]"
2191,63,6,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 6]"
2192,63,7,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 7]"
2193,63,28,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 28]"
2194,63,47,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47]"
2195,63,21,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 77, 21]"
2196,63,22,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 22]"
2197,63,23,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 23]"
2198,63,79,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79]"
2199,63,5,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
2200,63,46,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46]"
2201,63,24,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 24]"
2202,63,43,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43]"
2203,63,4,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 4]"
2204,63,27,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 27]"
2205,63,45,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45]"
2206,63,1,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 1]"
2207,63,44,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44]"
2208,63,3,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 3]"
2209,63,26,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 26]"
2210,63,2,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 2]"
2211,63,25,"[63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 25]"
2212,16,16,[16]
2213,16,64,"[16, 64]"
2214,16,63,"[16, 64, 63]"
2215,16,65,"[16, 64, 65]"
2216,16,15,"[16, 64, 63, 15]"
2217,16,38,"[16, 64, 63, 38]"
2218,16,62,"[16, 64, 63, 62]"
2219,16,66,"[16, 64, 65, 66]"
2220,16,14,"[16, 64, 63, 62, 14]"
2221,16,60,"[16, 64, 63, 62, 60]"
2222,16,17,"[16, 64, 65, 66, 17]"
2223,16,67,"[16, 64, 65, 66, 67]"
2224,16,37,"[16, 64, 63, 62, 60, 37]"
2225,16,59,"[16, 64, 63, 62, 60, 59]"
2226,16,61,"[16, 64, 63, 62, 60, 61]"
2227,16,18,"[16, 64, 65, 66, 17, 18]"
2228,16,40,"[16, 64, 65, 66, 67, 40]"
2229,16,68,"[16, 64, 65, 66, 67, 68]"
2230,16,36,"[16, 64, 63, 62, 60, 59, 36]"
2231,16,58,"[16, 64, 63, 62, 60, 59, 58]"
2232,16,19,"[16, 64, 65, 66, 17, 18, 19]"
2233,16,20,"[16, 64, 65, 66, 17, 18, 20]"
2234,16,41,"[16, 64, 65, 66, 67, 68, 41]"
2235,16,69,"[16, 64, 65, 66, 67, 68, 69]"
2236,16,13,"[16, 64, 63, 62, 60, 59, 58, 13]"
2237,16,57,"[16, 64, 63, 62, 60, 59, 58, 57]"
2238,16,42,"[16, 64, 65, 66, 67, 68, 69, 42]"
2239,16,70,"[16, 64, 65, 66, 67, 68, 69, 70]"
2240,16,12,"[16, 64, 63, 62, 60, 59, 58, 13, 12]"
2241,16,11,"[16, 64, 63, 62, 60, 59, 58, 57, 11]"
2242,16,56,"[16, 64, 63, 62, 60, 59, 58, 57, 56]"
2243,16,72,"[16, 64, 63, 62, 60, 59, 58, 57, 72]"
2244,16,73,"[16, 64, 65, 66, 67, 68, 69, 70, 73]"
2245,16,71,"[16, 64, 65, 66, 67, 68, 69, 70, 71]"
2246,16,10,"[16, 64, 63, 62, 60, 59, 58, 57, 11, 10]"
2247,16,53,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53]"
2248,16,31,"[16, 64, 63, 62, 60, 59, 58, 57, 72, 31]"
2249,16,33,"[16, 64, 65, 66, 67, 68, 69, 70, 73, 33]"
2250,16,74,"[16, 64, 65, 66, 67, 68, 69, 70, 73, 74]"
2251,16,32,"[16, 64, 65, 66, 67, 68, 69, 70, 71, 32]"
2252,16,35,"[16, 64, 65, 66, 67, 68, 69, 70, 71, 35]"
2253,16,30,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 30]"
2254,16,51,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51]"
2255,16,54,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 54]"
2256,16,75,"[16, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75]"
2257,16,39,"[16, 64, 65, 66, 67, 68, 69, 70, 71, 35, 39]"
2258,16,50,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50]"
2259,16,52,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52]"
2260,16,9,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 54, 9]"
2261,16,55,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 54, 55]"
2262,16,76,"[16, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76]"
2263,16,29,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 29]"
2264,16,49,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49]"
2265,16,34,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34]"
2266,16,8,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 54, 9, 8]"
2267,16,77,"[16, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77]"
2268,16,48,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48]"
2269,16,78,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78]"
2270,16,21,"[16, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 21]"
2271,16,6,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 6]"
2272,16,7,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 7]"
2273,16,28,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 28]"
2274,16,47,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47]"
2275,16,22,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 22]"
2276,16,23,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 23]"
2277,16,79,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79]"
2278,16,5,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
2279,16,46,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46]"
2280,16,24,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 24]"
2281,16,43,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43]"
2282,16,4,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 4]"
2283,16,27,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 27]"
2284,16,45,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45]"
2285,16,1,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 1]"
2286,16,44,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44]"
2287,16,3,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 3]"
2288,16,26,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 26]"
2289,16,2,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 2]"
2290,16,25,"[16, 64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 25]"
2291,64,64,[64]
2292,64,16,"[64, 16]"
2293,64,63,"[64, 63]"
2294,64,65,"[64, 65]"
2295,64,15,"[64, 63, 15]"
2296,64,38,"[64, 63, 38]"
2297,64,62,"[64, 63, 62]"
2298,64,66,"[64, 65, 66]"
2299,64,14,"[64, 63, 62, 14]"
2300,64,60,"[64, 63, 62, 60]"
2301,64,17,"[64, 65, 66, 17]"
2302,64,67,"[64, 65, 66, 67]"
2303,64,37,"[64, 63, 62, 60, 37]"
2304,64,59,"[64, 63, 62, 60, 59]"
2305,64,61,"[64, 63, 62, 60, 61]"
2306,64,18,"[64, 65, 66, 17, 18]"
2307,64,40,"[64, 65, 66, 67, 40]"
2308,64,68,"[64, 65, 66, 67, 68]"
2309,64,36,"[64, 63, 62, 60, 59, 36]"
2310,64,58,"[64, 63, 62, 60, 59, 58]"
2311,64,19,"[64, 65, 66, 17, 18, 19]"
2312,64,20,"[64, 65, 66, 17, 18, 20]"
2313,64,41,"[64, 65, 66, 67, 68, 41]"
2314,64,69,"[64, 65, 66, 67, 68, 69]"
2315,64,13,"[64, 63, 62, 60, 59, 58, 13]"
2316,64,57,"[64, 63, 62, 60, 59, 58, 57]"
2317,64,42,"[64, 65, 66, 67, 68, 69, 42]"
2318,64,70,"[64, 65, 66, 67, 68, 69, 70]"
2319,64,12,"[64, 63, 62, 60, 59, 58, 13, 12]"
2320,64,11,"[64, 63, 62, 60, 59, 58, 57, 11]"
2321,64,56,"[64, 63, 62, 60, 59, 58, 57, 56]"
2322,64,72,"[64, 63, 62, 60, 59, 58, 57, 72]"
2323,64,73,"[64, 65, 66, 67, 68, 69, 70, 73]"
2324,64,71,"[64, 65, 66, 67, 68, 69, 70, 71]"
2325,64,10,"[64, 63, 62, 60, 59, 58, 57, 11, 10]"
2326,64,53,"[64, 63, 62, 60, 59, 58, 57, 56, 53]"
2327,64,31,"[64, 63, 62, 60, 59, 58, 57, 72, 31]"
2328,64,33,"[64, 65, 66, 67, 68, 69, 70, 73, 33]"
2329,64,74,"[64, 65, 66, 67, 68, 69, 70, 73, 74]"
2330,64,32,"[64, 65, 66, 67, 68, 69, 70, 71, 32]"
2331,64,35,"[64, 65, 66, 67, 68, 69, 70, 71, 35]"
2332,64,30,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 30]"
2333,64,51,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51]"
2334,64,54,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 54]"
2335,64,75,"[64, 65, 66, 67, 68, 69, 70, 73, 74, 75]"
2336,64,39,"[64, 65, 66, 67, 68, 69, 70, 71, 35, 39]"
2337,64,50,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50]"
2338,64,52,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52]"
2339,64,9,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 54, 9]"
2340,64,55,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 54, 55]"
2341,64,76,"[64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76]"
2342,64,29,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 29]"
2343,64,49,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49]"
2344,64,34,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34]"
2345,64,8,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 54, 9, 8]"
2346,64,77,"[64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77]"
2347,64,48,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48]"
2348,64,78,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78]"
2349,64,21,"[64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 21]"
2350,64,6,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 6]"
2351,64,7,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 7]"
2352,64,28,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 28]"
2353,64,47,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47]"
2354,64,22,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 22]"
2355,64,23,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 23]"
2356,64,79,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79]"
2357,64,5,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
2358,64,46,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46]"
2359,64,24,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 24]"
2360,64,43,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43]"
2361,64,4,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 4]"
2362,64,27,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 27]"
2363,64,45,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45]"
2364,64,1,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 1]"
2365,64,44,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44]"
2366,64,3,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 3]"
2367,64,26,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 50, 49, 48, 47, 46, 45, 26]"
2368,64,2,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 2]"
2369,64,25,"[64, 63, 62, 60, 59, 58, 57, 56, 53, 51, 52, 34, 78, 79, 43, 44, 25]"
2370,17,17,[17]
2371,17,18,"[17, 18]"
2372,17,66,"[17, 66]"
2373,17,19,"[17, 18, 19]"
2374,17,20,"[17, 18, 20]"
2375,17,65,"[17, 66, 65]"
2376,17,67,"[17, 66, 67]"
2377,17,64,"[17, 66, 65, 64]"
2378,17,40,"[17, 66, 67, 40]"
2379,17,68,"[17, 66, 67, 68]"
2380,17,16,"[17, 66, 65, 64, 16]"
2381,17,63,"[17, 66, 65, 64, 63]"
2382,17,41,"[17, 66, 67, 68, 41]"
2383,17,69,"[17, 66, 67, 68, 69]"
2384,17,15,"[17, 66, 65, 64, 63, 15]"
2385,17,38,"[17, 66, 65, 64, 63, 38]"
2386,17,62,"[17, 66, 65, 64, 63, 62]"
2387,17,42,"[17, 66, 67, 68, 69, 42]"
2388,17,70,"[17, 66, 67, 68, 69, 70]"
2389,17,14,"[17, 66, 65, 64, 63, 62, 14]"
2390,17,60,"[17, 66, 65, 64, 63, 62, 60]"
2391,17,73,"[17, 66, 67, 68, 69, 70, 73]"
2392,17,71,"[17, 66, 67, 68, 69, 70, 71]"
2393,17,37,"[17, 66, 65, 64, 63, 62, 60, 37]"
2394,17,59,"[17, 66, 65, 64, 63, 62, 60, 59]"
2395,17,61,"[17, 66, 65, 64, 63, 62, 60, 61]"
2396,17,33,"[17, 66, 67, 68, 69, 70, 73, 33]"
2397,17,74,"[17, 66, 67, 68, 69, 70, 73, 74]"
2398,17,32,"[17, 66, 67, 68, 69, 70, 71, 32]"
2399,17,35,"[17, 66, 67, 68, 69, 70, 71, 35]"
2400,17,72,"[17, 66, 67, 68, 69, 70, 71, 72]"
2401,17,36,"[17, 66, 65, 64, 63, 62, 60, 59, 36]"
2402,17,58,"[17, 66, 65, 64, 63, 62, 60, 59, 58]"
2403,17,75,"[17, 66, 67, 68, 69, 70, 73, 74, 75]"
2404,17,39,"[17, 66, 67, 68, 69, 70, 71, 35, 39]"
2405,17,31,"[17, 66, 67, 68, 69, 70, 71, 72, 31]"
2406,17,57,"[17, 66, 67, 68, 69, 70, 71, 72, 57]"
2407,17,13,"[17, 66, 65, 64, 63, 62, 60, 59, 58, 13]"
2408,17,76,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76]"
2409,17,11,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 11]"
2410,17,56,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56]"
2411,17,12,"[17, 66, 65, 64, 63, 62, 60, 59, 58, 13, 12]"
2412,17,77,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77]"
2413,17,10,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 11, 10]"
2414,17,53,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53]"
2415,17,21,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 21]"
2416,17,34,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 34]"
2417,17,78,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78]"
2418,17,30,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 30]"
2419,17,51,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51]"
2420,17,54,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 54]"
2421,17,52,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 34, 52]"
2422,17,22,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 22]"
2423,17,23,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 23]"
2424,17,79,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79]"
2425,17,50,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50]"
2426,17,9,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 54, 9]"
2427,17,55,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 54, 55]"
2428,17,24,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 24]"
2429,17,43,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43]"
2430,17,29,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50, 29]"
2431,17,49,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50, 49]"
2432,17,8,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 54, 9, 8]"
2433,17,1,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 1]"
2434,17,44,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44]"
2435,17,48,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48]"
2436,17,2,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 2]"
2437,17,25,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 25]"
2438,17,45,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45]"
2439,17,6,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 6]"
2440,17,7,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 7]"
2441,17,28,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 28]"
2442,17,47,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47]"
2443,17,3,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 3]"
2444,17,26,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 26]"
2445,17,46,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 46]"
2446,17,5,"[17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50, 49, 48, 47, 5]"
2447,17,4,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 46, 4]"
2448,17,27,"[17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 43, 44, 45, 46, 27]"
2449,18,18,[18]
2450,18,17,"[18, 17]"
2451,18,19,"[18, 19]"
2452,18,20,"[18, 20]"
2453,18,66,"[18, 17, 66]"
2454,18,65,"[18, 17, 66, 65]"
2455,18,67,"[18, 17, 66, 67]"
2456,18,64,"[18, 17, 66, 65, 64]"
2457,18,40,"[18, 17, 66, 67, 40]"
2458,18,68,"[18, 17, 66, 67, 68]"
2459,18,16,"[18, 17, 66, 65, 64, 16]"
2460,18,63,"[18, 17, 66, 65, 64, 63]"
2461,18,41,"[18, 17, 66, 67, 68, 41]"
2462,18,69,"[18, 17, 66, 67, 68, 69]"
2463,18,15,"[18, 17, 66, 65, 64, 63, 15]"
2464,18,38,"[18, 17, 66, 65, 64, 63, 38]"
2465,18,62,"[18, 17, 66, 65, 64, 63, 62]"
2466,18,42,"[18, 17, 66, 67, 68, 69, 42]"
2467,18,70,"[18, 17, 66, 67, 68, 69, 70]"
2468,18,14,"[18, 17, 66, 65, 64, 63, 62, 14]"
2469,18,60,"[18, 17, 66, 65, 64, 63, 62, 60]"
2470,18,73,"[18, 17, 66, 67, 68, 69, 70, 73]"
2471,18,71,"[18, 17, 66, 67, 68, 69, 70, 71]"
2472,18,37,"[18, 17, 66, 65, 64, 63, 62, 60, 37]"
2473,18,59,"[18, 17, 66, 65, 64, 63, 62, 60, 59]"
2474,18,61,"[18, 17, 66, 65, 64, 63, 62, 60, 61]"
2475,18,33,"[18, 17, 66, 67, 68, 69, 70, 73, 33]"
2476,18,74,"[18, 17, 66, 67, 68, 69, 70, 73, 74]"
2477,18,32,"[18, 17, 66, 67, 68, 69, 70, 71, 32]"
2478,18,35,"[18, 17, 66, 67, 68, 69, 70, 71, 35]"
2479,18,72,"[18, 17, 66, 67, 68, 69, 70, 71, 72]"
2480,18,36,"[18, 17, 66, 65, 64, 63, 62, 60, 59, 36]"
2481,18,58,"[18, 17, 66, 65, 64, 63, 62, 60, 59, 58]"
2482,18,75,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75]"
2483,18,39,"[18, 17, 66, 67, 68, 69, 70, 71, 35, 39]"
2484,18,31,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 31]"
2485,18,57,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57]"
2486,18,13,"[18, 17, 66, 65, 64, 63, 62, 60, 59, 58, 13]"
2487,18,76,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75, 76]"
2488,18,11,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57, 11]"
2489,18,56,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57, 56]"
2490,18,12,"[18, 17, 66, 65, 64, 63, 62, 60, 59, 58, 13, 12]"
2491,18,77,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77]"
2492,18,10,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57, 11, 10]"
2493,18,53,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53]"
2494,18,21,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 21]"
2495,18,34,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 34]"
2496,18,78,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78]"
2497,18,30,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 30]"
2498,18,51,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51]"
2499,18,54,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 54]"
2500,18,52,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 34, 52]"
2501,18,22,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 22]"
2502,18,23,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 23]"
2503,18,79,"[18, 17, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79]"
2504,18,50,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 51, 50]"
2505,18,9,"[18, 17, 66, 67, 68, 69, 70, 71, 72, 57, 56, 53, 54, 9]"
